,User_id,First_Name,Last_Name,Address,Age,Gender,Rehabilitation,Pet_intimacy,category_name,Pet_Name,log_count,com_count,avg_loading,sum_duration,Zipcode,Country,Country_abbrev,Continent,User_satisfication
471,472,Keshaun,Leffler,"9697 Wyman Highway Suite 816
Port Royce, NH 74902-8007",54,1,2,0.47474747474747475,'German Shepherd',Meggie,0.5,0.25,0.42835172455993636,0.7272365805168987,74902, United States,US,NA,5.562045521375005
472,473,Minerva,Tromp,"062 Walsh River Suite 983
North Emelymouth, MA 45677",55,2,2,0.2828282828282828,'Poodle',Odell,0.3333333333333333,0.4166666666666667,0.4457401023925592,0.3530815109343936,45677, United States,US,NA,3.7242277622917497
473,474,Shannon,Skiles,"45827 Langosh Isle Apt. 751
Lake Larissaville, CT 23004",36,2,2,0.8080808080808081,'Bulldog',Kiara,0.5833333333333334,0.16666666666666666,0.4861974014318641,0.5848906560636183,23004, United States,US,NA,5.467174167100479
474,475,Mario,McKenzie,"132 Lila Orchard
New Jettie, GA 33463-1026",60,1,1,0.696969696969697,'Shi-ba-inu',Brock,0.16666666666666666,0.25,0.35436800130540314,0.1662027833001988,33463, Taiwan,TW,AS,4.799482164809229
475,476,Annamae,Gaylord,"8013 Sophie Ford
Christystad, AR 12728-9232",83,2,1,0.8181818181818181,'Maltese',Ruben,0.5,0.3333333333333333,0.4263936198421278,0.6596421471172963,12728, South Korea,KR,AS,7.716477359826466
476,477,Viva,Miller,"728 Murphy Drive Suite 125
Greenfelderfort, TN 04636-4567",84,2,1,0.5353535353535354,'Bulldog',Maryse,0.25,0.16666666666666666,0.4455626491525078,0.5252485089463221,04636, Poland,PL,EU,6.2485768869579985
477,478,Trace,Kautzer,"699 Hudson Burg
Ambrosefort, RI 01087",47,2,1,0.1313131313131313,'Poodle',Chance,0.5,0.3333333333333333,0.5652619984906276,0.39880715705765407,01087, Germany,DE,EU,6.1251370913677095
478,479,Ezequiel,McLaughlin,"58911 Olin Ridges
Gerholdfurt, VA 36841",35,2,1,0.5252525252525253,'Poodle',Ines,0.3333333333333333,0.25,0.45044363310012847,0.378131212723658,36841, Spain,ES,EU,5.904887675913953
479,480,Leda,Deckow,"86421 McKenzie Roads
North Aiden, NY 12906",42,2,2,0.0606060606060606,'Maltese',Art,0.16666666666666666,0.08333333333333333,0.5020376527219695,0.23300198807157055,12906, United States,US,NA,2.411318332280979
480,481,Gabe,Rosenbaum,"288 Cassin Port Apt. 188
Clarissashire, SC 02840",52,2,1,0.7070707070707071,'Maltese',Lelia,0.25,0.25,0.52931649907194,0.20198807157057652,02840, France,FR,EU,5.294339492424953
481,482,Earnestine,Schmitt,"40900 Grant View
New Verla, SD 60712-6623",87,2,1,0.5151515151515151,'German Shepherd',Denis,0.4166666666666667,0.0,0.587402859648765,0.5113320079522864,60712, United States,US,NA,6.481215739942759
482,483,Isaac,Rau,"199 Amy Junction Apt. 294
New Paula, DC 90035",12,2,1,0.8585858585858586,'Golden Retriever',Marlin,0.25,0.5833333333333334,0.5266343035470251,0.16461232604373757,90035, United States,US,NA,5.627002799641168
483,484,Gayle,McKenzie,"37618 Donna Turnpike Suite 211
Greenholtborough, MI 58262",80,2,2,0.6767676767676768,'Bulldog',Libby,0.3333333333333333,0.5,0.381112448242805,0.3813121272365805,58262, United States,US,NA,4.249795300623471
484,485,Lempi,Medhurst,"6037 Gutkowski Turnpike Apt. 641
West Myraborough, AK 13903",70,1,1,0.8686868686868686,'Bulldog',Pat,0.5833333333333334,0.4166666666666667,0.519572888408428,0.6445328031809145,13903, South Korea,KR,AS,8.049724303152288
485,486,Mike,Schultz,"5719 Von Parkways
New Nikkochester, ID 19477",16,1,1,0.25252525252525254,'Shi-ba-inu',Kaleb,0.4166666666666667,0.0,0.42356864584820614,0.3662027833001988,19477, United States,US,NA,5.4742383649075865
486,487,Helga,Purdy,"1873 Mosciski Stravenue
New Arvillafurt, IL 02971-8505",68,2,2,0.6060606060606061,'Golden Retriever',Verna,0.3333333333333333,0.25,0.5583290839741367,0.3332007952286282,02971, Poland,PL,EU,3.9138595376159224
487,488,Daisy,Moen,"602 Felicity Spring Suite 633
Kuhlmanport, LA 57658",73,1,1,0.15151515151515152,'Shi-ba-inu',Craig,0.3333333333333333,0.5,0.4934138331939544,0.21073558648111332,57658, United States,US,NA,5.154537997300226
488,489,Colton,Treutel,"0383 Gino Village
East Kristina, MI 78947",38,2,2,0.7070707070707071,'Shi-ba-inu',Telly,0.4166666666666667,0.4166666666666667,0.5488710302486385,0.3761431411530815,78947, United States,US,NA,4.510514301931671
489,490,Garnet,Lemke,"7363 Aracely Village Apt. 683
Lockmanfort, UT 90260",17,1,2,0.1919191919191919,'Shi-ba-inu',Lyric,0.4166666666666667,0.25,0.5220531543843189,0.28071570576540755,90260, United States,US,NA,3.4201685026984743
490,491,Willow,Gottlieb,"58583 Carroll Ramp
West Delta, NJ 93180-5384",12,1,1,0.9191919191919191,'Bulldog',Quinten,0.16666666666666666,0.3333333333333333,0.6129296102147797,0.14234592445328031,93180, Germany,DE,EU,5.268171893886486
491,492,Madge,Erdman,"794 Cassin Track Apt. 570
East Buster, OK 60811-9839",30,1,2,0.47474747474747475,'Shi-ba-inu',Kirstin,0.08333333333333333,0.08333333333333333,0.6117159932282212,0.15268389662027831,60811, Poland,PL,EU,2.447199054456809
492,493,Quinten,Price,"077 Turner Dale
Tierraborough, AK 60754-4060",64,2,1,0.1616161616161616,'Shi-ba-inu',Dorris,0.08333333333333333,0.4166666666666667,0.6411875089236544,0.273558648111332,60754, Poland,PL,EU,4.980371596318478
493,494,Carmella,Denesik,"71347 Anais Roads
North Moseville, MO 10319-0453",89,2,2,0.5050505050505051,'Golden Retriever',Janie,0.3333333333333333,0.4166666666666667,0.6339996328553654,0.22703777335984093,10319, Germany,DE,EU,3.630534564678568
494,495,Thalia,Emmerich,"651 Margarita Loaf Apt. 078
Heaneyville, ID 69970-6918",29,1,2,0.2828282828282828,'Golden Retriever',Carmen,0.25,0.5833333333333334,0.5636159667122198,0.23658051689860835,69970, France,FR,EU,3.3760996504682694
495,496,Denis,Gleichner,"294 Blick Island
North Eliane, IL 33545",40,2,1,0.0202020202020202,'Maltese',Adolfo,0.25,0.5,0.6072143920696759,0.22266401590457258,33545, Taiwan,TW,AS,5.018072475889986
496,497,Anika,Hane,"10949 Graham Neck
Lake Stephanie, NM 16870",73,1,2,0.8181818181818181,'Golden Retriever',Clifford,0.25,0.25,0.5599710363677157,0.5093439363817098,16870, South Korea,KR,AS,4.665528600076373
497,498,Jace,Cummerata,"6424 Mann Isle Suite 027
Williamfort, MI 52828",53,1,2,0.6464646464646465,'German Shepherd',Jayda,0.3333333333333333,0.16666666666666666,0.43258204662736865,0.39244532803180915,52828, Denmark,DK,EU,3.982161338552585
498,499,Precious,Satterfield,"38386 Berneice Branch
South Shaneland, TN 12351",58,2,1,0.6161616161616162,'Maltese',Camron,0.4166666666666667,0.8333333333333334,0.3368021702327289,0.4731610337972167,12351, Germany,DE,EU,7.012274588249879
499,500,Karson,Murray,"88753 Skye Points Suite 294
Rubystad, AL 27735",23,1,2,0.2727272727272727,'Bulldog',Roselyn,0.16666666666666666,0.16666666666666666,0.5104738205478614,0.25526838966202786,27735, South Korea,KR,AS,2.8042746519232455
500,501,Luisa,Feeney,"03031 Franecki Camp
East Ashlynn, KS 42324",65,1,2,0.25252525252525254,'German Shepherd',Mae,0.08333333333333333,0.25,0.6794990515430274,0.1956262425447316,42324, United States,US,NA,2.631195940913873
501,502,Berneice,Rempel,"9747 Mossie Vista
East Clarkmouth, WY 07316",29,2,1,0.26262626262626265,'Golden Retriever',Cary,0.25,0.4166666666666667,0.3885246904766761,0.20636182902584493,07316, South Korea,KR,AS,4.893264935872985
502,503,Brianne,Pacocha,"1615 Noel Springs
North Ardithview, PA 71842",43,2,1,0.1616161616161616,'German Shepherd',Ahmed,0.3333333333333333,0.4166666666666667,0.6392599995920615,0.3220675944333996,71842, United States,US,NA,5.672479872275156
503,504,Marilou,Russel,"8765 Camille Street
Ritchiechester, RI 35992-8622",31,1,2,0.9191919191919191,'Maltese',Heidi,0.6666666666666666,0.4166666666666667,0.5070797723703265,0.7248508946322068,35992, Argentina,AR,SA,6.5756752700910726
504,505,Carmel,Kemmer,"58518 Renner Circle Apt. 853
East Kade, PA 32636",76,2,2,0.9797979797979799,'Shi-ba-inu',Torrey,0.5,0.3333333333333333,0.5627674546678361,0.5232604373757456,32636, Spain,ES,EU,5.468940517302132
505,506,Einar,Mertz,"93865 Donald Viaduct
North Kaylieville, WA 97977-7600",18,2,2,0.9494949494949495,'Shi-ba-inu',Zachariah,0.6666666666666666,0.5,0.580102800497685,0.5534791252485091,97977, Philippines,PH,AS,6.076847584320005
506,507,Lorna,Larkin,"58061 Brandyn Oval Suite 547
North Eleanoraburgh, DE 26688",75,2,2,0.9191919191919191,'Bulldog',Jerrod,0.3333333333333333,0.3333333333333333,0.5634711485507986,0.2747514910536779,26688, Australia,AU,OC,4.081669031957429
507,508,Blake,Doyle,"567 Hudson Shoal
Lake Candice, LA 41445",90,1,1,0.2424242424242424,'German Shepherd',Shyanne,0.5833333333333334,0.4166666666666667,0.5138107573377935,0.4823061630218688,41445, Taiwan,TW,AS,6.768792985182845
508,509,Erik,Ryan,"57901 Kunde Port Apt. 736
D'Amoreport, ID 72461-2618",39,1,2,0.0202020202020202,'Golden Retriever',Kaylee,0.5833333333333334,0.5,0.5393130315948356,0.7272365805168987,72461, Germany,DE,EU,5.635128040531118
510,511,Winona,Mayer,"4974 Dickinson Track
North Dinaland, ND 21024",29,2,2,0.30303030303030304,'Maltese',Merritt,0.16666666666666666,0.5,0.6102820894609093,0.16540755467196816,21024, Italy,IT,EU,2.908275944512418
511,512,Willow,Hessel,"28679 Zulauf Street Apt. 895
Port Mae, NE 49718-4816",51,2,1,0.1414141414141414,'German Shepherd',Carmel,0.4166666666666667,0.4166666666666667,0.5400228445550411,0.4397614314115308,49718, United States,US,NA,6.1904827116153065
512,513,Dane,Schinner,"5201 Jeff Fall Suite 358
Port Pinkstad, MS 59516-0230",25,2,2,0.9292929292929294,'Shi-ba-inu',Jarret,0.4166666666666667,0.3333333333333333,0.3966691822873111,0.31172962226640155,59516, Poland,PL,EU,4.239547267312513
513,514,Gail,Dare,"00981 Alba Pine Apt. 052
Weberfurt, VA 30987-6395",55,2,1,0.696969696969697,'German Shepherd',Daisha,0.5833333333333334,0.3333333333333333,0.45961612988761297,0.3371769383697813,30987, Argentina,AR,SA,6.505293580336435
514,515,Damon,Beahan,"3116 Keebler Throughway Suite 004
Vadaland, NY 76950-7459",42,2,1,0.6565656565656566,'Golden Retriever',Maximillian,0.3333333333333333,0.4166666666666667,0.4528280335325433,0.537972166998012,76950, France,FR,EU,6.844615691423581
515,516,Emma,Schaden,"60110 Ward Trail
Bradenville, ME 26495",40,2,2,0.5050505050505051,'Bulldog',Jena,0.3333333333333333,0.16666666666666666,0.5287739408897139,0.44612326043737577,26495, South Korea,KR,AS,4.151650821023055
516,517,Joaquin,Nikolaus,"3541 Willms Island Suite 286
West Ines, MN 52719-6871",21,1,2,0.8383838383838385,'Poodle',Rod,0.5833333333333334,0.3333333333333333,0.4503212515552655,0.3184890656063618,52719, United States,US,NA,4.562661352364552
517,518,Dante,Runolfsson,"491 Katlyn Village Apt. 203
Lake Ressiemouth, MI 37485",76,1,1,0.09090909090909091,'Bulldog',Nova,0.4166666666666667,0.6666666666666666,0.5106696310196422,0.42783300198807156,37485, Italy,IT,EU,6.312910729881019
518,519,Karianne,Boyle,"612 Enola Views
Schummburgh, SD 36014-6745",23,1,2,0.11111111111111109,'Maltese',Kitty,0.16666666666666666,0.16666666666666666,0.45338079017684135,0.126441351888668,36014, Ukraine,UA,EU,2.0702573088426246
519,520,Domenic,Reinger,"154 Friesen Alley Apt. 278
West Caseyfurt, WV 34208-4562",22,1,2,0.030303030303030307,'Maltese',Delilah,0.5,0.25,0.5201052481285823,0.4115308151093439,34208, South Korea,KR,AS,3.946531538868988
520,521,Jameson,Zboncak,"5556 Roberta Center Suite 227
West Candido, WA 76425",63,1,2,0.6363636363636365,'German Shepherd',Marty,0.3333333333333333,0.3333333333333333,0.5287943378138577,0.2946322067594433,76425, Italy,IT,EU,3.843686801215267
521,522,Omer,Erdman,"2215 Kemmer Branch
Karianneborough, UT 76501",27,1,2,0.5353535353535354,'Golden Retriever',Declan,0.6666666666666666,0.16666666666666666,0.5518000285556938,0.51610337972167,76501, United States,US,NA,5.151567082795909
522,523,Eudora,Greenfelder,"52525 Corbin Plains Suite 526
Lake Caratown, WV 67849-2982",21,1,1,0.6666666666666667,'German Shepherd',Alford,0.3333333333333333,0.4166666666666667,0.5651355375609358,0.2962226640159046,67849, United States,US,NA,6.000026193624555
523,524,Edmond,Kemmer,"159 Wunsch Passage Suite 143
South Alfreda, ND 93401",66,2,2,0.4848484848484849,'Golden Retriever',Nathen,0.0,0.4166666666666667,0.4870438737838334,0.03220675944333996,93401, United States,US,NA,2.017386063072345
524,525,Roberta,Morar,"1247 Evalyn Spur
Drewchester, MN 77778",32,1,2,0.9696969696969696,'Bulldog',Linnie,0.5,0.08333333333333333,0.5457503008546312,0.48986083499005967,77778, Italy,IT,EU,5.058223943845173
525,526,Kenton,Satterfield,"667 Wunsch Isle Apt. 153
Sipesmouth, OH 79760",26,2,1,0.7171717171717172,'Bulldog',Conrad,0.25,0.25,0.6109001162624677,0.21073558648111332,79760, United States,US,NA,5.421014179358639
526,527,Trisha,Kuvalis,"462 Alvena Gateway Suite 413
Tyshawnland, SC 57726-0864",53,2,2,0.1919191919191919,'German Shepherd',Krystal,0.5833333333333334,0.25,0.47989067248658906,0.48111332007952284,57726, South Korea,KR,AS,4.512929811390539
527,528,Kiarra,Block,"49431 Brody Village
Abernathyhaven, WI 19350",70,2,2,0.7373737373737375,'Maltese',Hermann,0.16666666666666666,0.5,0.3292287922981214,0.12087475149105369,19350, France,FR,EU,2.883434868969407
528,529,Claudie,Wiza,"462 Haag Road
Zboncakborough, NE 06276",21,1,1,0.22222222222222218,'Bulldog',Ferne,0.5,0.25,0.5182042547983764,0.48389662027833,06276, South Korea,KR,AS,6.42601295813392
529,530,Camylle,Rosenbaum,"00981 Assunta Inlet
Port Darricktown, WY 10145-0491",52,2,2,0.5656565656565656,'Shi-ba-inu',Asha,0.5833333333333334,0.25,0.5653068717237442,0.4274353876739563,10145, Croatia,HR,EU,4.757371654742802
530,531,Margarette,Hoppe,"278 Rylan Cape Suite 824
South America, UT 84341",38,1,1,0.47474747474747475,'Maltese',Willy,0.08333333333333333,0.4166666666666667,0.6611479388908152,0.16262425447316103,84341, United States,US,NA,4.869725764864268
531,532,Malachi,Dickinson,"02588 Leonie Circles
Gusland, KY 45496",70,2,1,0.595959595959596,'Golden Retriever',Salvatore,1.0,0.5,0.5059253064637853,0.6648111332007953,45496, Uganda,UG,AF,8.761129435226565
532,533,Nola,Shanahan,"0200 Foster Freeway
North Arnoldotown, FL 76390-6644",73,1,2,0.6464646464646465,'Golden Retriever',Theron,0.3333333333333333,0.4166666666666667,0.5346176596569238,0.5439363817097416,76390, France,FR,EU,4.94016116629387
533,534,Freeman,Buckridge,"08831 Leffler Wall Suite 448
Arnoldmouth, MT 76955",75,2,2,0.45454545454545453,'Golden Retriever',Ahmed,0.3333333333333333,0.4166666666666667,0.4119464784710466,0.3172962226640159,76955, United States,US,NA,3.719010157005899
534,535,Mark,Baumbach,"16684 Block Inlet
East Danika, WV 74972-7976",82,1,1,0.404040404040404,'Maltese',Lera,0.4166666666666667,0.08333333333333333,0.43562526770962934,0.352286282306163,74972, Sweden,SE,EU,5.665477467641352
535,536,Buck,Wolf,"04554 Malachi Vista Suite 322
Runolfsdottirmouth, MS 62454-0629",19,2,1,0.4646464646464647,'Golden Retriever',Ethan,0.3333333333333333,0.08333333333333333,0.44283354070206216,0.3669980119284294,62454, United States,US,NA,5.625472053062245
536,537,Crystal,Mueller,"874 Schroeder Squares Suite 136
North Noble, SD 93312-9314",66,2,1,0.5454545454545455,'Poodle',Emmy,0.16666666666666666,0.5,0.5256205764170764,0.1900596421471173,93312, United States,US,NA,5.164647023793424
537,538,Edythe,Stroman,"55499 Koch Estates
New Yvetteside, MN 48848",28,2,2,0.1717171717171717,'Golden Retriever',Kenyatta,0.5,0.08333333333333333,0.5010361637465071,0.39165009940357853,48848, United States,US,NA,3.8226870664113264
538,539,Barrett,Kerluke,"924 Porter Wall
Lake Wilfridhaven, NY 72450",31,2,2,0.1414141414141414,'Golden Retriever',Paxton,0.3333333333333333,0.5,0.49965121259714035,0.24254473161033796,72450, France,FR,EU,3.2779109471193
539,540,Hattie,Lakin,"42582 Thelma Place
Lake Bennie, ID 16491-5930",84,1,2,0.4343434343434344,'Maltese',Garnett,0.3333333333333333,0.25,0.5239337507903808,0.20636182902584493,16491, South Korea,KR,AS,3.200391167903862
540,541,Frederick,Goldner,"111 Eli Plaza
Mannstad, WY 69141-3387",33,1,2,0.888888888888889,'Golden Retriever',Amber,0.3333333333333333,0.4166666666666667,0.3979766251249312,0.4882703777335984,69141, United States,US,NA,4.823280358281547
541,542,Glennie,Homenick,"324 Wilmer Brook Suite 641
West Francesca, NC 98856",69,2,1,0.7474747474747475,'Shi-ba-inu',Felipe,0.25,0.25,0.5459053174781243,0.24214711729622262,98856, United States,US,NA,5.511968534137762
542,543,Destiney,Turner,"7090 Wolff Glen
Keeblerborough, WY 49496-4707",15,2,1,0.1212121212121212,'Bulldog',Easter,0.5833333333333334,0.4166666666666667,0.48841454708629944,0.5248508946322068,49496, Lithuania,LT,EU,6.792363580160582
543,544,Misty,Ratke,"178 Nestor Springs
Lake Alva, MA 56624-2340",66,1,2,0.6060606060606061,'Bulldog',Leonie,0.5,0.3333333333333333,0.5533807901768414,0.6035785288270378,56624, Ukraine,UA,EU,5.407088844878932
544,545,Halie,Kozey,"46961 Fay Track
Gerardofurt, SD 17902-8402",80,1,2,0.5555555555555556,'Bulldog',Otho,0.16666666666666666,0.25,0.5718808003753034,0.14155069582504967,17902, South Korea,KR,AS,2.776972472564391
545,546,Mallie,Medhurst,"3423 Batz Plaza Suite 121
Williamsonfurt, NC 23291",15,2,1,0.30303030303030304,'Bulldog',Sigrid,0.3333333333333333,0.3333333333333333,0.5115548575274849,0.2894632206759443,23291, Croatia,HR,EU,5.472438043261565
546,547,Clifford,Kiehn,"240 Bashirian Roads
South Forrest, WV 34274-4014",70,2,2,0.3737373737373737,'Bulldog',Desiree,0.08333333333333333,0.6666666666666666,0.6108124094886491,0.07196819085487079,34274, United States,US,NA,2.6057558799788394
547,548,Earl,Pfeffer,"64461 Kohler Junctions Suite 061
Murphychester, ME 38328",38,1,1,0.5555555555555556,'Poodle',Makenzie,0.5833333333333334,0.16666666666666666,0.5914802047851184,0.31570576540755463,38328, United States,US,NA,6.243192155304227
548,549,Hailee,Stanton,"8346 Elvera Shores Apt. 929
New Blairville, MD 13610",62,2,1,0.3232323232323232,'Poodle',Kacie,0.5833333333333334,0.4166666666666667,0.5251494074693537,0.7343936381709743,13610, France,FR,EU,7.869289616718907
549,550,Chanel,Hudson,"09835 Aufderhar Extension
Lake Alyce, CT 82383",15,2,1,0.2424242424242424,'German Shepherd',Erik,0.3333333333333333,0.4166666666666667,0.4280743263915801,0.4003976143141153,82383, Germany,DE,EU,5.855422359405616
550,551,Aidan,Spinka,"56106 Klein Common Apt. 856
West Jamir, IL 52407",55,2,1,0.8484848484848485,'Bulldog',Idella,0.3333333333333333,0.5,0.6539213086666531,0.20914512922465206,52407, South Korea,KR,AS,6.005653340716776
551,552,Erick,Prohaska,"273 Kuvalis Prairie Apt. 862
Goyettechester, UT 67916",38,1,1,0.3838383838383838,'Poodle',Ola,0.0,0.25,0.012686886817467926,0.05765407554671968,67916, Argentina,AR,SA,3.3771415728427314
552,553,Lilla,Metz,"85310 Wiza Courts Apt. 698
Jacobsonshire, MI 49009",23,1,1,0.888888888888889,'Golden Retriever',Isai,0.25,0.08333333333333333,0.534842025822506,0.16341948310139162,49009, France,FR,EU,5.1607421804502955
553,554,Ada,Harber,"877 Scotty Unions Apt. 824
North Lilianmouth, MS 72157",13,2,2,0.7676767676767677,'Poodle',Corbin,0.3333333333333333,0.25,0.48611785342770314,0.4739562624254473,72157, United States,US,NA,4.566286337472927
554,555,Carolyne,Denesik,"3209 Effertz Falls Suite 779
West Hughtown, AZ 77664-7557",54,1,1,0.21212121212121213,'Maltese',Jayne,0.08333333333333333,0.5,0.4766883553960063,0.24174950298210734,77664, United States,US,NA,4.822474246112315
555,556,Sierra,Schamberger,"32754 Feil Harbor Apt. 884
South Odessa, TX 80491",63,2,1,0.5353535353535354,'German Shepherd',Alfonso,0.25,0.16666666666666666,0.30193566810125033,0.10337972166998012,80491, Italy,IT,EU,4.417474756801373
556,557,Kimberly,Wuckert,"463 Prohaska Square Apt. 250
Port Reggiechester, UT 40238-4899",53,1,1,0.0707070707070707,'Bulldog',Michale,0.5833333333333334,0.4166666666666667,0.5932608562628756,0.6986083499005965,40238, Poland,PL,EU,7.541734659905666
557,558,Meaghan,Armstrong,"42271 Lakin Cliffs Suite 043
West Willy, NJ 42996",75,2,2,0.42424242424242425,'Bulldog',Frederik,0.4166666666666667,0.25,0.5834111815938157,0.20675944333996024,42996, Israel,IL,AS,3.4180247125294145
558,559,Dana,Stamm,"754 Witting Lake Apt. 721
New Queenie, UT 49246",45,2,2,0.2424242424242424,'Shi-ba-inu',Cordie,0.08333333333333333,0.4166666666666667,0.439655699920452,0.1220675944333996,49246, South Korea,KR,AS,2.2536836534116262
559,560,Anabelle,Gleason,"789 Brandt Crossroad
Herminioborough, MT 14010-0736",42,2,1,0.9191919191919191,'Maltese',Alia,0.3333333333333333,0.3333333333333333,0.5022151059620209,0.42027833001988074,14010, Spain,ES,EU,6.602520345233462
560,561,Sydnee,Johnson,"56547 Eugenia Heights Suite 165
Adamville, KS 93328",13,1,1,0.08080808080808081,'German Shepherd',Vergie,0.5833333333333334,0.25,0.505499010749179,0.44731610337972166,93328, Estonia,EE,EU,6.292238171742815
561,562,Bella,Keebler,"8672 Breanne Divide Suite 116
Labadiefort, OR 89096",79,2,1,0.030303030303030307,'Bulldog',Hubert,0.4166666666666667,0.08333333333333333,0.511842454157913,0.29781312127236576,89096, United States,US,NA,5.150064636217074
562,563,Corine,Nicolas,"4050 Anabelle Rest
Maudieland, MI 56209",44,2,2,0.30303030303030304,'Maltese',Abigail,0.0,0.6666666666666666,0.07814061639504763,0.0,56209, South Korea,KR,AS,1.5478375860920175
563,564,Shaun,Lesch,"52881 Arlene Pine Apt. 328
West Thea, SC 48895-9957",83,2,1,0.5454545454545455,'Shi-ba-inu',Rae,0.5,0.25,0.5232035409060314,0.6691848906560637,48895, United States,US,NA,7.495397648984832
564,565,Estefania,Lang,"58318 Haley Radial
New Elvera, RI 12830-6445",12,1,1,0.8484848484848485,'Maltese',Isom,0.25,0.6666666666666666,0.6058131233809941,0.22465208747514911,12830, Indonesia,ID,AS,6.019572988433106
565,566,Clifton,McDermott,"874 Okuneva Valley
East Thora, IA 64735",31,1,1,0.2828282828282828,'Golden Retriever',Autumn,0.16666666666666666,0.3333333333333333,0.36151712321781876,0.1900596421471173,64735, United States,US,NA,4.571250641301238
566,567,Bethel,Bailey,"87922 Lilliana Mall
Port Deionfort, MA 60483",16,1,1,0.595959595959596,'German Shepherd',Lucas,0.5,0.25,0.48956493360801195,0.2930417495029821,60483, Lithuania,LT,EU,6.007691527579537
567,568,Breanna,Abernathy,"43429 Danika Parkways
Nelleview, WI 17831",90,1,1,0.0,'Bulldog',Shaylee,0.0,0.16666666666666666,0.3750382442327697,0.007157057654075546,17831, Spain,ES,EU,3.0703331415157384
568,569,Bradley,Hermann,"282 Dickinson Place
South Angeloton, ND 64760-6473",57,2,2,0.9393939393939394,'German Shepherd',Idell,0.25,0.3333333333333333,0.5725579782568788,0.3944333996023857,64760, Germany,DE,EU,4.423018849393695
569,570,Sydnee,Mosciski,"4157 Retta Centers Apt. 569
Hayesmouth, DE 99561",31,2,2,0.30303030303030304,'Maltese',Orlo,0.6666666666666666,0.3333333333333333,0.358447386134171,0.6504970178926442,99561, Argentina,AR,SA,5.430132427401717
570,571,Helena,Hilll,"53189 Lisette Haven Apt. 504
West Cyrusbury, TN 64873",22,2,2,0.3434343434343434,'Bulldog',Alexis,0.08333333333333333,0.16666666666666666,0.6484019009933303,0.061630218687872766,64873, United States,US,NA,2.0716904525124984
571,572,Imelda,Schinner,"3188 Waylon Drives
North Erichton, OH 50527-5994",84,1,1,0.6464646464646465,'Shi-ba-inu',Lauryn,0.25,0.3333333333333333,0.529183919065005,0.18886679920477137,50527, United States,US,NA,5.26444909568207
572,573,Malinda,Sanford,"551 Price Ford Suite 636
Lake Abnerfort, AK 75744",23,2,1,0.3939393939393939,'Poodle',Pearline,0.6666666666666666,0.08333333333333333,0.4587574193811574,0.5693836978131214,75744, United States,US,NA,7.046898271239703
573,574,Brittany,Rowe,"18004 Doyle Turnpike Apt. 074
Handchester, AK 16011-7333",63,2,2,0.8181818181818181,'Poodle',Aglae,0.5,0.3333333333333333,0.45969771758418837,0.4667992047713717,16011, South Korea,KR,AS,4.978409688184827
574,575,Hannah,Dickinson,"658 Feest Islands
New Vadaton, OH 07919",42,2,2,0.7373737373737375,'Poodle',Nora,0.3333333333333333,0.5,0.6236849083158259,0.26878727634194827,07919, Germany,DE,EU,4.102874417724022
575,576,Violette,Muller,"9298 Collins Plaza Suite 174
Douglaston, LA 96255",69,1,2,0.11111111111111109,'Maltese',Jaylan,0.25,0.25,0.46312848022518205,0.49622266401590454,96255, Slovakia,SK,EU,3.809130247399911
576,577,Andres,Cruickshank,"16627 Will Points Suite 664
New Jovaniburgh, VT 01753",82,1,1,0.08080808080808081,'Maltese',Terry,0.5,0.16666666666666666,0.5489791339466009,0.4846918489065606,01753, Slovakia,SK,EU,6.235221277047591
577,578,Javon,Nikolaus,"5057 Walter Springs
Jordaneview, WY 80739",29,1,2,0.30303030303030304,'Poodle',Winifred,0.4166666666666667,0.16666666666666666,0.46355681563220263,0.4274353876739563,80739, United States,US,NA,3.976328669358331
578,579,Austyn,Williamson,"204 Langworth Branch
North Jackelineton, AK 95398-2708",45,1,1,0.8484848484848485,'Golden Retriever',Cordia,0.5,0.0,0.5269341383319396,0.21192842942345924,95398, Lithuania,LT,EU,5.7231327045106255
579,580,Cielo,Gleichner,"90340 Tristin Drives
Stephenchester, OK 83781-4759",29,1,2,0.6666666666666667,'Bulldog',Christiana,0.5833333333333334,0.3333333333333333,0.48666449099475795,0.5260437375745527,83781, South Africa,ZA,AF,5.257506107959636
580,581,Rashad,Cremin,"17059 Heathcote Springs
Kuhictown, AK 41608",81,1,2,0.4646464646464647,'Bulldog',Hortense,0.4166666666666667,0.4166666666666667,0.5210700226405859,0.3057654075546719,41608, Ukraine,UA,EU,3.9587781175057386
581,582,Camron,Grimes,"723 Price Avenue
New Romanshire, AK 37997-8861",48,1,1,0.4848484848484849,'Golden Retriever',Myrtle,0.4166666666666667,0.3333333333333333,0.45942235910824647,0.4282306163021869,37997, Mexico,MX,NA,6.323859975832145
582,583,Aliya,VonRueden,"088 Mertz Mountain Suite 347
New Meggie, KS 15607",64,2,2,0.11111111111111109,'Poodle',Hazel,0.25,0.3333333333333333,0.521681930364901,0.24572564612326042,15607, Spain,ES,EU,2.949028959302387
583,584,Macie,Gerhold,"0466 Kristy Brooks
Lake Margiechester, OR 52495",45,1,2,0.5353535353535354,'Shi-ba-inu',Christina,0.5,0.5833333333333334,0.6059273461561996,0.44174950298210736,52495, Lithuania,LT,EU,4.9916122267714975
